file,noise,snr_db,system,PESQ,SIG,BAK,OVRL,elapsed_s,rtf,run_id,git_sha,CSIG,CBAK,COVL
p257_214.wav,living,7.5,SEM_uFB,1.0527547597885132,2.4823916078668367,2.387702118113763,1.9227532729974797,0.8664641380310059,0.33245626399271205,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.442285236986357,1.4613813806993785,1.166648133851853
p257_214.wav,living,7.5,SEM,1.056030035018921,1.711652104230427,1.880026464042362,1.5135624225392812,0.8905439376831055,0.3416955156577863,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.497941856903561,1.4259452946050795,1.1973303050307682
p257_214.wav,living,7.5,AIDA2_thetauFB,1.0945608615875244,1.786840919987784,3.228007110892768,1.4786543876184657,0.8800199031829834,0.33765751680881856,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.4401273004674366,1.7252484378480217,1.1825854391947783
p257_214.wav,living,7.5,AIDA2_betauFB,1.0513070821762085,2.4312330490732124,2.336545783709167,1.8842324795855594,0.8707339763641357,0.33409457126681463,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.3967937611079733,1.4609245254277818,1.143979032705484
p257_214.wav,living,7.5,AIDA2_thetaWFB,1.0851407051086426,1.8100088855621381,3.515302287527756,1.5969400069137785,0.9082131385803223,0.34847506516271354,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.6233809833556905,1.7018826622926762,1.2727158825876146
p257_214.wav,living,7.5,AIDA2_betaWFB,1.0546293258666992,1.7039376228111274,1.81609363646224,1.4915782313973858,0.8846001625061035,0.3394149304579773,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.4652643313695786,1.4247285157884426,1.1807506310375928
p257_214.wav,living,7.5,SEM_lit_uFB,1.0416719913482666,1.5982138473059193,1.6010703936794612,1.3181437118161512,0.883803129196167,0.33910911431987223,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.1873147509517024,1.6084225004893773,1.035557834721366
p257_214.wav,living,7.5,SEM_lit,1.0460326671600342,1.604059079838493,1.583122887354306,1.3244364191696605,0.9035060405731201,0.34666898439256405,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.2017038086655718,1.5823459393001398,1.0438206551574547
p257_215.wav,living,2.5,Unprocessed,1.173413872718811,1.3673313398404254,1.4207686422813712,1.1212653584022414,0.87888503074646,0.45006114552547155,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.47577865216997,1.5995823731301577,1.7677885289667188
p257_215.wav,living,2.5,SEM_uFB,1.2505329847335815,2.2801271855063834,2.2450152028577137,1.68755485800975,1.4009311199188232,0.717391516041004,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.5445521709673593,1.5113182977072437,1.8396324286699075
